State,OCC_CODE,Occupation_title,OCC_GROUP,Total_employment,Location_quotient,Annual_mean_wage,Annual_Median_wage,Annual_Top10
North Carolina,49-3092,Recreational Vehicle Service Technicians,detailed,370,0.9,"38,150","36,740","57,440"
North Carolina,49-3093,Tire Repairers and Changers,detailed,"3,120",0.95,"26,520","24,120","36,970"
North Carolina,49-9011,Mechanical Door Repairers,detailed,530,0.88,"35,830","33,900","50,470"
North Carolina,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"1,350",0.98,"46,870","48,690","65,470"
North Carolina,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"11,770",1.32,"42,300","40,320","60,380"
North Carolina,49-9031,Home Appliance Repairers,detailed,640,0.63,"39,300","37,380","56,660"
North Carolina,49-9041,Industrial Machinery Mechanics,detailed,"10,690",1.06,"48,960","47,620","72,030"
North Carolina,49-9043,"Maintenance Workers, Machinery",detailed,"4,130",1.53,"42,150","39,690","62,020"
North Carolina,49-9044,Millwrights,detailed,850,0.71,"43,280","44,260","59,430"
North Carolina,49-9051,Electrical Power-Line Installers and Repairers,detailed,"4,570",1.29,"57,240","57,610","79,490"
North Carolina,49-9052,Telecommunications Line Installers and Repairers,detailed,"2,930",0.97,"37,890","35,710","59,300"
North Carolina,49-9061,Camera and Photographic Equipment Repairers,detailed,**,**,"49,580","55,810","62,410"
North Carolina,49-9062,Medical Equipment Repairers,detailed,"1,740",1.33,"48,940","47,120","71,550"
North Carolina,49-9063,Musical Instrument Repairers and Tuners,detailed,100,0.43,"33,530","30,670","51,450"
North Carolina,49-9064,Watch Repairers,detailed,**,**,"31,180","28,720","49,620"
North Carolina,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,570,1.62,"56,310","54,020","77,850"
North Carolina,49-9071,"Maintenance and Repair Workers, General",detailed,"40,760",1.01,"38,500","37,120","57,190"
North Carolina,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"1,150",1.13,"31,080","29,170","47,280"
North Carolina,49-9092,Commercial Divers,detailed,**,**,"35,710","35,220","44,400"
North Carolina,49-9093,"Fabric Menders, Except Garment",detailed,70,4.21,"25,430","24,290","31,790"
North Carolina,49-9094,Locksmiths and Safe Repairers,detailed,400,0.71,"29,530","27,250","47,010"
North Carolina,49-9095,Manufactured Building and Mobile Home Installers,detailed,100,1,"25,840","24,240","37,200"
North Carolina,49-9096,Riggers,detailed,280,0.45,"59,720","45,430","118,550"
North Carolina,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"4,230",1.18,"27,470","25,830","39,940"
North Carolina,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"3,560",0.81,"41,120","42,320","58,220"
North Carolina,51-0000,Production Occupations,major,"344,780",1.26,"33,930","30,350","54,470"
North Carolina,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"20,770",1.13,"58,520","56,080","86,250"
North Carolina,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"1,010",2.39,"36,730","31,850","56,450"
North Carolina,51-2022,Electrical and Electronic Equipment Assemblers,detailed,"6,150",0.93,"31,010","29,140","46,000"
North Carolina,51-2023,Electromechanical Equipment Assemblers,detailed,730,0.53,"33,470","32,830","46,750"
North Carolina,51-2031,Engine and Other Machine Assemblers,detailed,850,0.74,"42,250","37,770","62,470"
North Carolina,51-2041,Structural Metal Fabricators and Fitters,detailed,"2,040",0.88,"36,890","34,750","50,580"
North Carolina,51-2091,Fiberglass Laminators and Fabricators,detailed,520,0.9,"32,150","31,940","42,390"
North Carolina,51-2092,Team Assemblers,detailed,"46,310",1.38,"29,620","27,530","46,310"
North Carolina,51-2099,"Assemblers and Fabricators, All Other",detailed,"5,250",0.76,"28,580","27,290","39,840"
North Carolina,51-3011,Bakers,detailed,"4,250",0.78,"24,700","22,850","37,560"
North Carolina,51-3021,Butchers and Meat Cutters,detailed,"4,360",1.08,"27,550","27,430","38,690"
North Carolina,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"8,750",1.94,"23,050","22,700","29,810"
North Carolina,51-3023,Slaughterers and Meat Packers,detailed,"7,360",3.02,"26,550","26,410","31,910"
North Carolina,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"1,240",2.06,"44,780","51,600","62,400"
North Carolina,51-3092,Food Batchmakers,detailed,"2,400",0.54,"27,250","25,670","41,650"
North Carolina,51-3093,Food Cooking Machine Operators and Tenders,detailed,680,0.62,"26,570","24,740","37,210"
North Carolina,51-3099,"Food Processing Workers, All Other",detailed,"1,150",0.89,"24,930","24,320","31,720"
North Carolina,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"5,230",1.19,"39,100","36,630","55,880"
North Carolina,51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",detailed,830,1.09,"45,180","44,620","62,530"
North Carolina,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"4,320",1.99,"36,760","35,910","51,390"
North Carolina,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,930,1.61,"38,310","37,370","50,740"
North Carolina,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,580,0.66,"37,460","34,900","56,960"
North Carolina,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"6,860",1.18,"29,290","26,770","44,250"
North Carolina,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,280,0.77,"42,540","41,250","61,980"
North Carolina,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"2,020",0.9,"34,210","33,020","49,360"
North Carolina,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,110",1.09,"40,480","42,440","57,220"
North Carolina,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,610,1.15,"38,430","36,670","58,930"
North Carolina,51-4041,Machinists,detailed,"10,720",0.91,"39,960","39,390","57,330"
North Carolina,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,830,1.56,"49,810","51,970","63,550"
North Carolina,51-4052,"Pourers and Casters, Metal",detailed,220,0.84,"34,330","30,060","54,200"
North Carolina,51-4061,"Model Makers, Metal and Plastic",detailed,130,0.69,"44,450","43,100","64,200"
North Carolina,51-4062,"Patternmakers, Metal and Plastic",detailed,60,0.56,"40,510","42,020","53,940"
North Carolina,51-4071,Foundry Mold and Coremakers,detailed,240,0.62,"36,220","27,850","75,550"
North Carolina,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"7,500",1.71,"31,120","29,080","46,520"
North Carolina,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"3,770",1.07,"38,050","34,540","58,540"
North Carolina,51-4111,Tool and Die Makers,detailed,"1,630",0.75,"46,330","46,890","63,490"
North Carolina,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"9,050",0.79,"40,160","38,460","56,470"
North Carolina,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"1,110",0.79,"36,390","34,550","52,540"
North Carolina,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,550,0.92,"34,320","31,490","49,640"
North Carolina,51-4192,"Layout Workers, Metal and Plastic",detailed,70,0.24,"35,140","31,500","48,580"
North Carolina,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,860,0.81,"33,180","31,720","49,430"
North Carolina,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,310,1.07,"36,620","34,430","56,640"
North Carolina,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,330,0.48,"46,540","44,880","70,470"
North Carolina,51-5111,Prepress Technicians and Workers,detailed,680,0.68,"39,390","38,640","53,860"
North Carolina,51-5112,Printing Press Operators,detailed,"4,820",0.94,"35,480","34,170","53,990"
North Carolina,51-5113,Print Binding and Finishing Workers,detailed,870,0.55,"31,470","29,300","47,790"
North Carolina,51-6011,Laundry and Dry-Cleaning Workers,detailed,"4,290",0.68,"20,940","20,110","27,310"
North Carolina,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"1,740",1.28,"20,840","20,140","26,500"
North Carolina,51-6031,Sewing Machine Operators,detailed,"9,470",2.25,"26,130","24,140","38,440"
North Carolina,51-6041,Shoe and Leather Workers and Repairers,detailed,270,1.15,*,*,*
North Carolina,51-6051,"Sewers, Hand",detailed,150,0.76,"24,060","23,080","33,550"
North Carolina,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,540,0.83,"25,110","22,760","40,550"
North Carolina,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"2,200",6.71,"26,820","26,360","35,620"
North Carolina,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,960,2.12,"30,770","29,790","44,790"
North Carolina,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"4,420",6.81,"26,710","25,620","37,120"
North Carolina,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"7,930",8.67,"24,920","24,670","31,140"
North Carolina,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"2,490",4.28,"35,310","35,900","48,080"
North Carolina,51-6092,Fabric and Apparel Patternmakers,detailed,290,1.8,"45,480","44,240","62,620"
North Carolina,51-6093,Upholsterers,detailed,"5,540",5.65,"37,600","36,830","55,790"
North Carolina,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"1,240",2.64,"26,330","26,400","32,340"
North Carolina,51-7011,Cabinetmakers and Bench Carpenters,detailed,"3,720",1.26,"30,940","30,100","43,050"
North Carolina,51-7021,Furniture Finishers,detailed,"1,140",2.18,"28,090","27,750","38,690"
North Carolina,51-7031,"Model Makers, Wood",detailed,100,3.17,"33,970","34,170","50,240"
North Carolina,51-7032,"Patternmakers, Wood",detailed,30,1.17,"46,970","43,540","73,990"
North Carolina,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"2,990",1.96,"30,230","28,930","42,220"
North Carolina,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"7,330",3.2,"28,690","27,510","40,540"
North Carolina,51-7099,"Woodworkers, All Other",detailed,40,0.22,"32,640","28,210","54,530"
North Carolina,51-8011,Nuclear Power Reactor Operators,detailed,400,1.87,"93,460","93,920","118,580"
North Carolina,51-8012,Power Distributors and Dispatchers,detailed,180,0.51,"73,770","78,170","100,690"
North Carolina,51-8013,Power Plant Operators,detailed,880,0.84,"73,230","78,780","98,830"
North Carolina,51-8021,Stationary Engineers and Boiler Operators,detailed,470,0.46,"39,570","37,540","61,540"
North Carolina,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"3,600",1.03,"41,430","40,060","57,700"
North Carolina,51-8091,Chemical Plant and System Operators,detailed,730,0.73,"51,940","52,370","75,430"
North Carolina,51-8092,Gas Plant Operators,detailed,150,0.29,"59,490","59,050","78,740"
North Carolina,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,130,0.1,"56,990","59,330","74,040"
North Carolina,51-8099,"Plant and System Operators, All Other",detailed,60,0.17,"54,010","52,610","81,810"
North Carolina,51-9011,Chemical Equipment Operators and Tenders,detailed,"3,500",1.57,"44,480","45,410","60,470"
North Carolina,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"2,650",1.87,"52,160","53,490","77,430"
North Carolina,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,620,0.69,"30,390","27,960","46,490"
North Carolina,51-9022,"Grinding and Polishing Workers, Hand",detailed,"1,140",1.42,"28,010","25,360","41,500"
North Carolina,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"5,670",1.44,"36,490","34,870","56,190"
North Carolina,51-9031,"Cutters and Trimmers, Hand",detailed,"1,040",2.42,"34,380","33,710","50,310"
North Carolina,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"3,390",1.84,"33,160","30,970","49,380"
North Carolina,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"3,140",1.46,"35,830","35,400","51,920"
North Carolina,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"1,910",3.24,"35,420","35,070","50,240"
North Carolina,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"19,310",1.23,"35,470","31,810","57,950"
North Carolina,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,420,0.52,"35,190","34,360","54,700"
North Carolina,51-9081,Dental Laboratory Technicians,detailed,"1,160",1.04,"40,460","39,420","59,520"
North Carolina,51-9082,Medical Appliance Technicians,detailed,290,0.67,"39,370","36,730","63,720"
North Carolina,51-9083,Ophthalmic Laboratory Technicians,detailed,390,0.45,"25,560","22,970","39,240"
North Carolina,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"16,190",1.39,"31,500","28,370","50,480"
North Carolina,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"3,380",1.31,"32,990","30,880","47,570"
North Carolina,51-9122,"Painters, Transportation Equipment",detailed,"1,630",0.99,"49,530","48,130","68,510"
North Carolina,51-9123,"Painting, Coating, and Decorating Workers",detailed,460,0.98,"28,030","27,490","38,360"
North Carolina,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,770,0.96,"27,230","24,410","39,760"
North Carolina,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"1,040",2.04,"28,090","26,800","40,200"
North Carolina,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,320,0.6,"30,460","29,700","42,910"
North Carolina,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,220,0.89,"31,240","30,060","44,420"
North Carolina,51-9194,Etchers and Engravers,detailed,120,0.43,"35,080","31,440","51,850"
North Carolina,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,820,0.69,"30,260","28,450","44,310"
North Carolina,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"4,910",1.75,"34,420","33,340","51,080"
North Carolina,51-9197,Tire Builders,detailed,"2,150",3.2,"41,990","42,120","59,570"
North Carolina,51-9198,Helpers--Production Workers,detailed,"18,610",1.44,"25,130","23,020","38,570"
North Carolina,51-9199,"Production Workers, All Other",detailed,"4,020",0.53,"35,310","33,420","54,370"
North Carolina,53-0000,Transportation and Material Moving Occupations,major,"308,040",1.05,"31,940","28,040","51,280"
North Carolina,53-1011,Aircraft Cargo Handling Supervisors,detailed,100,0.44,"47,300","41,110","69,320"
North Carolina,53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,"5,900",1.07,"48,270","46,400","70,160"
North Carolina,53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,"8,560",1.4,"55,250","52,330","79,700"
North Carolina,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"2,580",1.05,"96,940","94,980","127,120"
North Carolina,53-2012,Commercial Pilots,detailed,820,0.7,"81,200","72,710","139,820"
North Carolina,53-2021,Air Traffic Controllers,detailed,600,0.86,"99,920","91,490","141,740"
North Carolina,53-2022,Airfield Operations Specialists,detailed,300,1.14,"36,520","33,220","61,760"
North Carolina,53-2031,Flight Attendants,detailed,"3,670",1.08,"40,040","44,180","51,080"
North Carolina,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,250,0.47,"30,860","30,230","40,310"
North Carolina,53-3021,"Bus Drivers, Transit and Intercity",detailed,"3,240",0.63,"30,820","28,300","47,270"
